Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
42.114.37.222-10.128.0.42-65164-443-6,42.114.37.222,65164,10.128.0.42,443,6,17/12/2023 12:00:06 PM,119984857,129,169,9185.0,327994.0,318.0,0.0,71.20155038759691,102.06549519831621,2816.0,0.0,1940.7928994082836,1178.4823264516122,2810.179621250038,2.483646748855983,403989.4175084176,1573692.1901914044,9504506.0,0.0,1.11462471E8,870800.5546875,2277062.2264890405,9749854.0,0.0,1.19984844E8,714195.4999999998,2041315.7901807143,9504506.0,5.0,0,0,0,0,4140,5416,1.075135673162489,1.4085110756934935,0.0,2816.0,1127.6889632107016,1284.4509678603977,1649814.2888375125,0,2,0,169,297,0,0,0,1.0,1131.4731543624162,71.2015503875969,1940.792899408284,0,0,0,32928,16,10092,12,918,16,32799,65535,501,43,32,3283289.200000001,9637869.527293487,3.0713134E7,221413.0,8715173.1,418398.5310555396,9504506.0,8258587.0,NeedManualLabel
42.114.37.222-10.128.0.42-60222-443-6,42.114.37.222,60222,10.128.0.42,443,6,17/12/2023 12:00:06 PM,111735936,126,166,9185.0,320098.0,318.0,0.0,72.8968253968254,102.67820250589344,2816.0,0.0,1928.3012048192775,1184.8980954515037,2946.974910560556,2.613304281981403,383972.2886597939,1520655.662797096,9525367.0,0.0,1.11735904E8,893887.2319999997,2307988.415103291,9766786.0,0.0,1.11735917E8,677187.3757575756,1972214.1671513868,9525367.0,6.0,0,0,0,0,4044,5320,1.1276586970193725,1.4856455849620305,0.0,2816.0,1123.8327645051206,1283.230913787886,1646681.5781008932,0,2,0,166,291,0,0,0,1.0,1127.6815068493152,72.89682539682539,1928.301204819277,0,0,0,32928,16,10082,14,1020,18,35566,65535,501,43,32,3623661.1111111105,1.0161082781983785E7,3.0719865E7,220971.0,8764621.88888889,454584.6016344054,9525367.0,8028993.0,NeedManualLabel
42.114.37.222-10.128.0.42-55760-443-6,42.114.37.222,55760,10.128.0.42,443,6,17/12/2023 12:00:06 PM,119964449,125,165,8971.0,320097.0,318.0,0.0,71.76799999999999,102.3034020182913,2816.0,0.0,1939.9818181818175,1178.87396910495,2743.0459835646807,2.41738283647683,415101.8996539793,1593872.5739210835,9267819.0,0.0,1.11205011E8,896814.6048387095,2302362.685061625,9499932.0,0.0,1.19964431E8,731490.4329268293,2063119.018767248,9267819.0,6.0,0,0,0,0,4012,5288,1.0419753605503577,1.375407475926472,0.0,2816.0,1130.8178694158075,1284.8265512177375,1650779.2667140656,0,2,0,165,289,0,0,0,1.0,1134.7172413793103,71.768,1939.9818181818182,0,0,0,29197,14,10175,12,897,16,32009,65535,501,42,32,3282804.8000000003,9635403.3268035,3.0705635E7,222268.0,8713613.499999998,435924.6496836735,9267819.0,8028040.0,NeedManualLabel
42.114.37.222-10.128.0.42-5062-443-6,42.114.37.222,5062,10.128.0.42,443,6,17/12/2023 12:00:06 PM,111970149,130,167,9185.0,320954.0,318.0,0.0,70.65384615384615,101.86072810867226,2816.0,0.0,1921.8802395209573,1184.2328806833173,2948.45548522044,2.6524926746324144,378277.5304054054,1491439.0838271393,9507764.0,0.0,1.11970092E8,867985.2093023254,2255357.9147122973,9749985.0,0.0,1.11970138E8,674518.903614458,1955372.605553887,9507764.0,7.0,0,0,0,0,4184,5352,1.1610237296370838,1.4914689449953307,0.0,2816.0,1107.8489932885905,1279.0437929399613,1635953.0242582427,0,2,0,167,296,0,0,0,1.0,1111.5791245791245,70.65384615384616,1921.8802395209582,0,0,0,33013,16,9900,14,1020,18,35661,65535,501,43,32,3756318.5555555555,1.0208274956299584E7,3.0970281E7,221334.0,8657894.888888888,585699.4803515802,9507764.0,7769548.0,NeedManualLabel
198.235.24.83-10.128.0.42-49512-44344-6,198.235.24.83,49512,10.128.0.42,44344,6,17/12/2023 12:02:07 PM,93,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21505.376344086024,93.0,0.0,93.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,10752.688172043012,10752.688172043012,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,0,0,24,0,0,0,0,0,0,0,0,NeedManualLabel
42.114.37.222-10.128.0.42-52797-443-6,42.114.37.222,52797,10.128.0.42,443,6,17/12/2023 12:00:06 PM,111962597,131,167,9185.0,320954.0,318.0,0.0,70.11450381679384,101.65580245434359,2816.0,0.0,1921.8802395209573,1184.2328806833173,2948.654361777621,2.6616031423422593,376978.44107744104,1492651.114717935,9519566.0,0.0,1.11962523E8,861250.176923077,2253539.6993354866,9749985.0,0.0,1.11962589E8,674473.4277108435,1960225.647052639,9519566.0,7.0,0,0,0,0,4216,5352,1.1700335961303219,1.4915695462119372,0.0,2816.0,1104.143812709031,1278.502260296818,1634568.0295840723,0,2,0,167,297,0,0,0,1.0,1107.8489932885907,70.1145038167939,1921.8802395209582,0,0,0,33013,16,9975,14,1020,18,35661,65535,501,43,32,3731551.0000000005,1.0121329295955893E7,3.0713236E7,219143.0,8683134.777777778,540340.77940564,9519566.0,7780890.0,NeedManualLabel
42.114.37.222-10.128.0.42-60094-443-6,42.114.37.222,60094,10.128.0.42,443,6,17/12/2023 12:00:06 PM,111958483,124,162,8971.0,312200.0,318.0,0.0,72.34677419354841,102.51274315827652,2816.0,0.0,1927.1604938271598,1185.447227573309,2868.661591279332,2.554518356594739,392836.78245614015,1525987.726728964,9510483.0,0.0,1.11958472E8,910231.479674797,2311219.5130319255,9778658.0,0.0,1.11958462E8,695394.1739130435,1980910.3722763036,9510483.0,5.0,0,0,0,0,3980,5192,1.107553413348768,1.4469649432459708,0.0,2816.0,1119.0627177700349,1282.5367303060748,1644900.4645841972,0,2,0,162,285,0,0,0,1.0,1122.9755244755245,72.34677419354838,1927.1604938271605,0,0,0,29197,14,9937,13,996,18,34688,65535,501,42,32,3679729.888888889,1.0229897103906477E7,3.0958485E7,221935.0,8705696.444444444,540634.8172332022,9510483.0,8000576.0,NeedManualLabel
42.114.37.222-10.128.0.42-14639-443-6,42.114.37.222,14639,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112240950,134,166,9185.0,320096.0,318.0,0.0,68.54477611940294,101.04064660194418,2816.0,0.0,1928.2891566265066,1184.9061287981954,2933.6975497801827,2.6728212831413134,375387.79264214035,1506507.6105993385,9512552.0,0.0,1.12240928E8,843916.7518796992,2253865.1901457286,9776628.0,0.0,1.12240944E8,680248.1454545454,1979010.758126517,9512552.0,5.0,0,0,0,0,4300,5320,1.1938601731364533,1.47896111000486,0.0,2816.0,1093.9568106312297,1278.887902878302,1635554.2681284607,0,2,0,166,299,0,0,0,1.0,1097.6033333333332,68.54477611940298,1928.289156626506,0,0,0,32928,16,10010,14,1020,18,35566,65535,501,43,32,3647480.6666666665,1.014997006874976E7,3.0713155E7,222263.0,8794186.444444444,473316.8443516749,9512552.0,8026276.0,NeedManualLabel
42.114.37.222-10.128.0.42-58491-443-6,42.114.37.222,58491,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112465938,131,169,9399.0,320954.0,318.0,0.0,71.74809160305341,102.23820928907986,2816.0,0.0,1899.1360946745558,1195.4762745594983,2937.3604655304616,2.667474306754104,376140.26086956536,1478702.372811607,9499335.0,0.0,1.12465888E8,865122.2153846152,2255504.728405194,9743170.0,0.0,1.12465924E8,669440.0238095238,1924926.6151334106,9499335.0,3.0,0,0,0,0,4216,5428,1.164797113949292,1.5026771928048117,0.0,2816.0,1097.5182724252493,1276.8444817198138,1630331.8304983398,0,2,0,168,299,0,0,0,1.0,1101.1766666666667,71.74809160305344,1899.1360946745563,0,0,0,30032,15,9885,13,939,16,32095,65535,501,44,32,3840627.888888889,1.0453984811396854E7,3.1715988E7,220370.0,8628493.333333334,481586.847904664,9499335.0,8003764.0,NeedManualLabel
42.114.37.222-10.128.0.42-19513-443-6,42.114.37.222,19513,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112455667,126,167,9185.0,320953.0,318.0,0.0,72.8968253968254,102.67820250589344,2816.0,0.0,1921.8742514970065,1184.236845305365,2935.7168812132873,2.605471185369431,385122.14726027386,1512570.0217650686,9275249.0,0.0,1.12455597E8,899644.776,2306180.6282985746,9500000.0,0.0,1.12455658E8,677443.722891566,1970956.2010101983,9275249.0,6.0,0,0,0,0,4056,5352,1.1204415336400966,1.4850296517293342,0.0,2816.0,1122.9183673469386,1281.1336410705364,1641303.4062826498,0,2,0,167,292,0,0,0,1.0,1126.7508532423208,72.89682539682539,1921.874251497006,0,0,0,33013,16,9974,14,1020,18,35661,65535,501,43,32,3735645.0,1.0210630072390612E7,3.0955818E7,224714.0,8733646.555555556,460893.8788349524,9275249.0,8024513.0,NeedManualLabel
42.114.37.222-10.128.0.42-50532-443-6,42.114.37.222,50532,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112455472,130,167,9185.0,320954.0,318.0,0.0,70.6538461538461,101.8607281086723,2816.0,0.0,1921.8802395209573,1184.2328806833173,2935.730864212637,2.641045337482555,379917.1351351351,1487971.2165110556,9521469.0,0.0,1.12455447E8,871747.651162791,2259291.434293527,9997099.0,0.0,1.12455457E8,677442.5120481926,1949770.989002122,9521469.0,6.0,0,0,0,0,4184,5352,1.1560131106825997,1.4850322267999552,0.0,2816.0,1107.8489932885916,1279.0437929399613,1635953.0242582425,0,2,0,167,296,0,0,0,1.0,1111.5791245791245,70.65384615384616,1921.8802395209582,0,0,0,30012,15,10179,13,918,16,32095,65535,501,43,32,3815760.4444444445,1.0461662782224083E7,3.1705971E7,223845.0,8626445.777777778,643323.1541379065,9521469.0,7518471.0,NeedManualLabel
42.114.37.222-10.128.0.42-18369-443-6,42.114.37.222,18369,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112451027,130,166,9185.0,320097.0,318.0,0.0,70.65384615384616,101.86072810867228,2816.0,0.0,1928.295180722891,1184.9021095896344,2928.2258133578453,2.632256973517903,381189.92203389824,1503627.7965993134,9746765.0,0.0,1.12450996E8,871713.1472868219,2273525.249234628,1.0246053E7,0.0,1.12451012E8,681521.2848484848,1961665.7659522237,9746765.0,5.0,0,0,0,0,4172,5320,1.156058805936917,1.4761981675809863,0.0,2816.0,1108.693602693603,1281.1192729852835,1641266.5916143416,0,2,0,166,295,0,0,0,1.0,1112.4391891891892,70.65384615384616,1928.2951807228915,0,0,0,29934,15,10168,13,918,16,32009,65535,501,43,32,3727942.5555555555,1.0396536831824206E7,3.1451206E7,220809.0,8711137.666666666,578683.0963653596,9746765.0,8011125.0,NeedManualLabel
42.114.37.222-10.128.0.42-14128-443-6,42.114.37.222,14128,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112454012,135,167,9399.0,320096.0,318.0,0.0,69.62222222222219,101.43837675459406,2816.0,0.0,1916.7425149700607,1190.7182502063029,2930.0421936035505,2.6855422463717877,373601.36877076415,1477218.9335725496,9279823.0,0.0,1.12454005E8,839208.9925373134,2225795.4976602634,9751448.0,0.0,1.12454004E8,677433.7590361445,1939479.4292663585,9279823.0,6.0,0,0,0,0,4332,5364,1.2004907392721569,1.485051507099631,0.0,2816.0,1087.4422442244227,1277.1871083489282,1631206.9097326966,0,2,0,167,301,0,0,0,1.0,1091.0430463576158,69.62222222222222,1916.7425149700598,0,0,0,29954,15,9998,13,939,16,32009,65535,501,44,32,3820591.888888889,1.036409366057197E7,3.1454186E7,228886.0,8649834.555555556,405544.2854181004,9279823.0,8234576.0,NeedManualLabel
42.114.37.222-10.128.0.42-47116-443-6,42.114.37.222,47116,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112960225,131,168,9399.0,320954.0,318.0,0.0,71.7480916030534,102.23820928907989,2816.0,0.0,1910.4404761904757,1189.9561844818481,2924.5072767870283,2.646949401880175,379061.15771812084,1493659.9941884102,9255419.0,0.0,1.12960171E8,868924.3923076926,2276918.9558566306,9749920.0,0.0,1.12960213E8,676408.4610778444,1946713.6346162918,9255419.0,3.0,0,0,0,0,4216,5396,1.1597002396197422,1.487249162260433,0.0,2816.0,1101.176666666666,1277.396740863013,1631742.4335674476,0,2,0,168,298,0,0,0,1.0,1104.8595317725753,71.74809160305344,1910.4404761904761,0,0,0,30032,15,9944,13,939,16,32095,65535,501,44,32,3792864.111111111,1.046952467447156E7,3.1710133E7,233314.0,8704019.0,440043.40693191835,9255419.0,8016678.0,NeedManualLabel
42.114.37.222-10.128.0.42-19550-443-6,42.114.37.222,19550,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112959213,130,167,9185.0,320954.0,318.0,0.0,70.6538461538461,101.8607281086723,2816.0,0.0,1921.8802395209577,1184.2328806833175,2922.6389882868607,2.6292676100709023,381618.962837838,1491664.37991233,9251939.0,0.0,1.12959141E8,875652.2558139535,2264468.948107199,9500023.0,0.0,1.12959208E8,680477.1566265059,1955503.3244343621,9251939.0,5.0,0,0,0,0,4184,5352,1.150857876462011,1.478409733608891,0.0,2816.0,1107.8489932885907,1279.0437929399618,1635953.024258244,0,2,0,167,296,0,0,0,1.0,1111.5791245791245,70.65384615384616,1921.8802395209582,0,0,0,30012,15,10150,13,918,16,32095,65535,501,43,32,3871435.888888889,1.053585408152885E7,3.1959247E7,223269.0,8652035.222222222,493279.2793415252,9251939.0,8026712.0,NeedManualLabel
42.114.37.222-10.128.0.42-49036-443-6,42.114.37.222,49036,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112962954,135,167,9185.0,320954.0,318.0,0.0,68.03703703703704,100.83564338184172,2816.0,0.0,1921.8802395209577,1184.2328806833175,2922.54219910007,2.6734428350731694,375292.2059800664,1482301.6307428763,9255193.0,0.0,1.1296295E8,843007.0895522388,2239077.4569754023,9749821.0,0.0,1.12962944E8,680499.662650602,1958699.6589230301,9255193.0,4.0,0,0,0,0,4356,5352,1.1950820620360194,1.47836077303715,0.0,2816.0,1089.567656765677,1276.2650267168844,1628852.41842065,0,2,0,167,301,0,0,0,1.0,1093.1754966887418,68.03703703703704,1921.8802395209582,0,0,0,30012,15,10085,13,918,16,32095,65535,501,43,32,3847168.3333333335,1.0359027563965041E7,3.1463127E7,223384.0,8677884.0,391504.62121538224,9255193.0,8256516.0,NeedManualLabel
42.114.37.222-10.128.0.42-61765-443-6,42.114.37.222,61765,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112961748,131,167,9185.0,320955.0,318.0,0.0,70.11450381679387,101.65580245434356,2816.0,0.0,1921.8862275449108,1184.2289211044717,2922.5822532420443,2.638061160314198,380342.58585858595,1493212.6376764143,9265282.0,0.0,1.12961731E8,868936.3923076921,2268952.3346027657,9501874.0,0.0,1.12961742E8,680492.4216867471,1954626.5268116929,9265282.0,5.0,0,0,0,0,4216,5352,1.1596846040307378,1.4783765562834599,0.0,2816.0,1104.147157190636,1278.5023635912187,1634568.2937083328,0,2,0,167,297,0,0,0,1.0,1107.8523489932886,70.1145038167939,1921.88622754491,0,0,0,30012,15,10092,13,918,16,32095,65535,501,43,32,3813816.5555555555,1.0463334940252405E7,3.1712074E7,222269.0,8684370.888888888,416408.37896482216,9265282.0,8027135.0,NeedManualLabel
42.114.37.222-10.128.0.42-40825-443-6,42.114.37.222,40825,10.128.0.42,443,6,17/12/2023 12:00:06 PM,112966498,131,166,9185.0,320096.0,318.0,0.0,70.11450381679386,101.65580245434356,2816.0,0.0,1928.2891566265066,1184.9061287981954,2914.8553405630046,2.6290980534777666,381643.57432432455,1510959.6253298104,9251731.0,0.0,1.12966469E8,868972.8384615389,2271360.8095257673,9499655.0,0.0,1.12966486E8,684645.3696969696,1974430.0204387242,9251731.0,6.0,0,0,0,0,4204,5320,1.1596358417696546,1.469462211708112,0.0,2816.0,1104.9697986577182,1280.57214791703,1639865.0260208359,0,2,0,166,296,0,0,0,1.0,1108.6902356902358,70.1145038167939,1928.289156626506,0,0,0,29934,15,10278,13,918,16,32009,65535,501,43,32,3761707.5555555555,1.0576824969658654E7,3.1966562E7,222855.0,8764882.333333334,463606.32541872194,9251731.0,8015924.0,NeedManualLabel
42.114.37.222-10.128.0.42-53560-443-6,42.114.37.222,53560,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113211981,126,167,9185.0,320954.0,318.0,0.0,72.8968253968254,102.67820250589345,2816.0,0.0,1921.880239520958,1184.2328806833177,2916.1136222852597,2.588065303795011,387712.2636986301,1501726.9581609718,9021907.0,0.0,1.13211933E8,905695.464,2296977.4486464234,9499857.0,0.0,1.13211973E8,681999.8373493975,1949758.7346189932,9021907.0,3.0,0,0,0,0,4056,5352,1.1129564105057044,1.4751088932893066,0.0,2816.0,1122.9217687074824,1281.1336932319218,1641303.539934064,0,2,0,167,292,0,0,0,1.0,1126.754266211604,72.89682539682539,1921.8802395209582,0,0,0,30012,15,10074,12,918,16,32095,65535,501,43,32,3897783.222222222,1.080586266258048E7,3.2712003E7,219449.0,8656159.777777778,355520.93799584353,9021907.0,8028933.0,NeedManualLabel
42.114.37.222-10.128.0.42-43020-443-6,42.114.37.222,43020,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113205883,129,167,9185.0,320953.0,318.0,0.0,71.20155038759688,102.06549519831623,2816.0,0.0,1921.874251497007,1184.236845305365,2916.261869535526,2.614705103267469,383748.75593220367,1494212.4087595448,9266169.0,0.0,1.13205863E8,884420.8046874997,2278305.548332854,9500023.0,0.0,1.13205879E8,681963.1265060242,1955885.5111112953,9266169.0,6.0,0,0,0,0,4152,5352,1.1395167510861604,1.4751883521813085,0.0,2816.0,1111.575757575758,1279.5777974318676,1637319.3396805893,0,2,0,167,295,0,0,0,1.0,1115.331081081081,71.2015503875969,1921.874251497006,0,0,0,30012,15,10081,12,918,16,32095,65535,501,43,32,3895557.5555555546,1.0525531147978472E7,3.1956091E7,219669.0,8655424.777777778,434337.28940213565,9266169.0,8017409.0,NeedManualLabel
42.114.37.222-10.128.0.42-48618-443-6,42.114.37.222,48618,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113203071,129,166,9185.0,320097.0,318.0,0.0,71.20155038759691,102.06549519831623,2816.0,0.0,1928.295180722891,1184.9021095896344,2908.772678083972,2.6059363707544647,385044.4591836737,1511834.0795860023,9246577.0,0.0,1.13203041E8,884398.7578124999,2281564.103755558,9482124.0,0.0,1.13203061E8,686079.1575757574,1968753.2212268652,9246577.0,6.0,0,0,0,0,4140,5320,1.1395450570417829,1.466391313712682,0.0,2816.0,1112.439189189189,1281.65882567946,1642649.3454420525,0,2,0,166,294,0,0,0,1.0,1116.2101694915254,71.2015503875969,1928.2951807228915,0,0,0,29934,15,10278,12,918,16,32009,65535,501,43,32,3816883.333333334,1.0738593207790919E7,3.2453125E7,222335.0,8735005.444444444,435095.7267395622,9246577.0,8027502.0,NeedManualLabel
42.114.37.222-10.128.0.42-41992-443-6,42.114.37.222,41992,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113458095,130,167,9185.0,320954.0,318.0,0.0,70.65384615384617,101.86072810867225,2816.0,0.0,1921.8802395209573,1184.2328806833173,2909.787970615935,2.617706563819884,383304.375,1495103.957362391,9502379.0,0.0,1.1345805E8,879519.7674418604,2262154.8444566787,9750550.0,0.0,1.13458086E8,683482.4457831327,1953523.7835351524,9502379.0,6.0,0,0,0,0,4184,5352,1.1457974858470874,1.471909077972797,0.0,2816.0,1107.8489932885905,1279.0437929399613,1635953.0242582427,0,2,0,167,296,0,0,0,1.0,1111.5791245791245,70.65384615384616,1921.8802395209582,0,0,0,30012,15,10205,13,918,16,32095,65535,501,43,32,3928898.222222222,1.0887150035106108E7,3.2958058E7,222429.0,8651240.777777778,465896.4762261508,9502379.0,8009620.0,NeedManualLabel
42.114.37.222-10.128.0.42-45190-443-6,42.114.37.222,45190,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113450157,129,167,9185.0,320955.0,318.0,0.0,71.20155038759688,102.06549519831624,2816.0,0.0,1921.8862275449108,1184.2289211044717,2910.0003801669486,2.609075278758759,384576.80338983034,1510822.6106215315,9258129.0,0.0,1.13450124E8,886329.0937499999,2299036.4244914195,9749893.0,0.0,1.13450144E8,683434.6024096388,1971906.7462288556,9258129.0,5.0,0,0,0,0,4164,5352,1.137063212702297,1.4720120660564622,0.0,2816.0,1111.5824915824912,1279.5779633484685,1637319.7642870145,0,2,0,167,295,0,0,0,1.0,1115.337837837838,71.2015503875969,1921.88622754491,0,0,0,30012,15,10164,12,918,16,32095,65535,501,43,32,3820453.0,1.0456463359609561E7,3.1700606E7,224000.0,8759897.666666666,430838.5852538048,9258129.0,8025938.0,NeedManualLabel
42.114.37.222-10.128.0.42-6713-443-6,42.114.37.222,6713,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113464850,124,167,9185.0,320954.0,318.0,0.0,74.07258064516127,103.08463437240599,2816.0,0.0,1921.8802395209573,1184.2328806833173,2909.6147397189525,2.5646709090965176,391258.1034482757,1511615.909297636,9271110.0,0.0,1.13464791E8,922477.975609756,2318630.1889295112,9500192.0,0.0,1.13464837E8,683523.1144578313,1956194.6409676806,9271110.0,6.0,0,0,0,0,3992,5352,1.0928494595462823,1.471821449550235,0.0,2816.0,1130.6130136986299,1282.1303648254266,1643858.2724073816,0,2,0,167,290,0,0,0,1.0,1134.4982817869416,74.0725806451613,1921.8802395209582,0,0,0,30012,15,10127,12,918,16,32095,65535,501,43,32,3900438.888888889,1.0713077340179646E7,3.2464886E7,221854.0,8679276.999999998,394141.04711733555,9271110.0,8258702.0,NeedManualLabel
42.114.37.222-10.128.0.42-62108-443-6,42.114.37.222,62108,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113718193,128,168,9399.0,320954.0,318.0,0.0,73.42968749999999,102.83536904908071,2816.0,0.0,1910.4404761904761,1189.9561844818481,2905.014503703906,2.60292563741318,385485.39999999985,1494854.2763501084,9246037.0,0.0,1.13718122E8,895418.2834645672,2265607.2110981494,9479193.0,0.0,1.13718179E8,680947.1796407186,1945079.2438117603,9246037.0,5.0,0,0,0,0,4120,5396,1.125589464827321,1.4773361725858587,0.0,2816.0,1112.2996632996637,1279.009953274098,1635866.4605742106,0,2,0,168,295,0,0,0,1.0,1116.0574324324325,73.4296875,1910.4404761904761,0,0,0,30032,15,9919,12,939,16,32095,65535,501,44,32,3957105.3333333326,1.0788150167397548E7,3.2718095E7,231225.0,8653670.0,477191.3495891872,9246037.0,7780006.0,NeedManualLabel
42.114.37.222-10.128.0.42-26882-443-6,42.114.37.222,26882,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113722221,130,168,9185.0,321811.0,318.0,0.0,70.65384615384613,101.86072810867229,2816.0,0.0,1915.5416666666665,1183.5369393796911,2910.565737192206,2.62042015517794,382903.1010101011,1494461.0705202946,9520880.0,0.0,1.1372213E8,881566.8992248062,2263955.031340642,9750550.0,0.0,1.13722167E8,680971.0598802397,1955481.845625651,9520880.0,4.0,0,0,0,0,4196,5384,1.1431363093058127,1.4772838458721274,0.0,2816.0,1107.0100334448164,1276.978347992351,1630673.701241274,0,2,0,168,297,0,0,0,1.0,1110.724832214765,70.65384615384616,1915.5416666666667,0,0,0,30090,15,10211,13,918,16,32181,65535,501,43,32,3952377.4444444445,1.0883857948832737E7,3.2972128E7,220118.0,8655964.888888888,560652.1305601281,9520880.0,7520552.0,NeedManualLabel
42.114.37.222-10.128.0.42-17504-443-6,42.114.37.222,17504,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113700085,131,167,9399.0,320097.0,318.0,0.0,71.74809160305341,102.23820928907986,2816.0,0.0,1916.7485029940112,1190.7143331274779,2897.939786060846,2.620930318565725,382828.5690235692,1500140.2021603398,9258811.0,0.0,1.13699978E8,874615.2153846155,2257661.79992046,9481984.0,0.0,1.13700075E8,684940.2108433733,1957211.680202409,9258811.0,4.0,0,0,0,0,4204,5364,1.1521539319869463,1.4687763865787786,0.0,2816.0,1101.9933110367888,1279.4597826917336,1637017.3355255781,0,2,0,167,297,0,0,0,1.0,1105.6912751677853,71.74809160305344,1916.748502994012,0,0,0,29954,15,10042,13,939,16,32009,65535,501,44,32,3896309.5555555564,1.0710505726502253E7,3.2450006E7,223224.0,8711158.888888888,444397.4795665599,9258811.0,8017155.0,NeedManualLabel
42.114.37.222-10.128.0.42-54897-443-6,42.114.37.222,54897,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113969442,128,167,9185.0,320954.0,318.0,0.0,71.75781250000001,102.27004134059534,2816.0,0.0,1921.8802395209573,1184.2328806833173,2896.7326171518853,2.5884131291965087,387651.16326530615,1513646.297055016,9488555.0,0.0,1.13969423E8,897397.0314960629,2296746.8785425164,9728541.0,0.0,1.13969419E8,686562.7650602409,1972073.976560247,9488555.0,5.0,0,0,0,0,4120,5352,1.1231080696174682,1.4653050595790404,0.0,2816.0,1115.3344594594587,1280.1043441163183,1638667.1318254694,0,2,0,167,294,0,0,0,1.0,1119.1152542372881,71.7578125,1921.8802395209582,0,0,0,30012,15,10198,12,918,16,32095,65535,501,43,32,3899955.0,1.0808486119169384E7,3.2719426E7,223092.0,8736665.333333334,480286.47626755014,9488555.0,8019714.0,NeedManualLabel
42.114.37.222-10.128.0.42-32144-443-6,42.114.37.222,32144,10.128.0.42,443,6,17/12/2023 12:00:06 PM,113965828,131,167,9185.0,320955.0,318.0,0.0,70.1145038167939,101.65580245434356,2816.0,0.0,1921.8862275449105,1184.2289211044717,2896.833250753024,2.6148188911504247,383723.3265993266,1498099.2357483718,9496398.0,0.0,1.13965788E8,876659.907692308,2263542.04830097,9721343.0,0.0,1.13965809E8,686541.0180722891,1959840.0323342425,9496398.0,7.0,0,0,0,0,4216,5352,1.1494673649016967,1.4653515262487278,0.0,2816.0,1104.1471571906352,1278.5023635912194,1634568.2937083344,0,2,0,167,297,0,0,0,1.0,1107.8523489932886,70.1145038167939,1921.88622754491,0,0,0,30012,15,10162,13,918,16,32095,65535,501,43,32,3962932.000000001,1.0971067481725924E7,3.3215787E7,224825.0,8674394.555555556,480830.33384789445,9496398.0,7761624.0,NeedManualLabel
